1259	483
1260	362
1261	308
1262	24
1263	1
1264	276
1265	317
1266	945
1267	1
1268	381
1269	3
1270	5004
1271	85
1272	34
1273	4860
1274	5181
1275	1
1276	9411
1277	8193
1278	9258
1279	9110
1280	9791
1281	1273
1282	25
1283	1
1284	19
1285	1
1286	1227
1287	501
1288	1
1289	669
1290	1124
1291	1572
1292	55
1293	2188
1294	1127
1295	2279
1296	1872
1297	1
1298	1
1299	154
1300	22
1301	2
1302	776
1303	2525
1304	775
1305	900
1306	664
1307	89
1308	2424
1309	2770
1310	3
1311	15
1312	172
1313	7829
1314	8791
1315	8729
1316	8802
1317	6232
1318	3445
1319	7878
1320	5209
1321	2192
1322	1
1323	4360
1324	7030
1325	291
1326	6810
1327	174
1328	8002
1329	52
1330	971
1331	85
1332	1
1333	6371
1334	1213
1335	9227
1336	9634
1337	508
1338	8263
1339	2498
1340	17
1341	9796
1342	7950
1343	7613
1344	13
1345	1
1346	5
1347	1236
1348	1650
1349	1017
1350	101
1351	108
1352	22
1353	125
1354	4402
1355	79
1356	4746
1357	134
1358	6070
1359	187
1360	4733
1361	9334
1362	7193
1363	3
1364	10
1365	107
1366	27
1367	1
1368	11
1369	1002
1370	29
1371	9915
1372	70
1373	522
1374	483
1375	1
1376	3625
1377	9217
1378	50
1379	387
1380	9736
1381	9732
1382	69
1383	132
1384	9714
1385	9909
1386	3428
1387	1
1388	770
1389	1340
1390	2484
1391	18
1392	1058
1393	450
1394	12
1395	15
1396	168
1397	9979
1398	846
1399	8
1400	1352
1401	551
1402	9552
1403	3
1404	1
1405	1
1406	1
1407	3757
1408	2
1409	6587
1410	131
1411	3383
1412	5689
1413	1
1414	9220
1415	106
1416	666
1417	26
1418	2141
1419	24
1420	11
1421	147
1422	100
1423	102
1424	1
1425	1
1426	1
1427	1273
1428	143
1429	143
1430	167
1431	143
1432	167
1433	167
1434	167
1435	167
1436	167
1437	109
1438	143
1439	391
1440	7860
1441	391
1442	1
1443	1003
1444	116
1445	1
1446	1623
1447	4
1448	4
1449	202
1450	110
1451	1175
1452	186
1453	26
1454	85
1455	190
1456	42
1457	1
1458	749
1459	8309
1460	8183
1461	8258
1462	9986
1463	2218
1464	324
1465	75
1466	1
1467	9590
1468	157
1469	444
1470	2
1471	24
1472	222
1473	64
1474	372
1475	501
1476	1258
1477	92
1478	3910
1479	1
1480	7399
1481	9999
1482	1
1483	4303
1484	1703
1485	2
1486	2
1487	2
1488	519
1489	1191
1490	1
1491	2140
1492	106
1493	1073
1494	32
1495	2143
1496	173
1497	1
1498	22
1499	21
1500	6
1501	4
1502	1
1503	472
1504	335
1505	1
1506	8797
1507	2364
1508	1
1509	2254
1510	550
1511	9141
1512	8467
1513	9007
1514	7892
1515	184
1516	239
1517	1942
1518	2410
1519	1
1520	14
1521	995
1522	11
1523	9445
1524	440
1525	48
1526	4
1527	3
1528	29
1529	816
1530	1189
1531	279
1532	1195
1533	926
1534	11
1535	291
1536	137
1537	9811
1538	165
1539	258
1540	80
1541	8
1542	2392
1543	674
1544	33
1545	108
1546	193
1547	54
1548	8
1549	884
1550	108
1551	2725
1552	1508
1553	4936
1554	70
1555	65
1556	8
1557	1
1558	2
1559	1828
1560	1
1561	1385
1562	979
1563	32
1564	539
1565	2
1566	1004
1567	4454
1568	35
1569	190
1570	1492
1571	8015
1572	930
1573	2992
1574	7
1575	1548
1576	1187
1577	485
1578	205
1579	269
1580	1655
1581	6368
1582	33
1583	1792
1584	6395
1585	1350
1586	6659
1587	1
1588	143
1589	22
1590	548
1591	58
1592	865
1593	1
1594	28
1595	12
1596	1
1597	1276
1598	9130
1599	6178
1600	144
1601	2
1602	842
1603	6700
1604	4017
1605	152
1606	1
1607	346
1608	67
1609	378
1610	9
1611	316
1612	1511
1613	1
1614	433
1615	79
1616	1213
1617	1
1618	2723
1619	1
1620	9
1621	72
1622	1
1623	1
1624	164
1625	274
1626	1
1627	46
1628	3479
1629	120
1630	1
1631	1
1632	1
1633	3899
1634	1290
1635	519
1636	186
1637	747
1638	755
1639	813
1640	548
1641	153
1642	247
1643	9364
1644	830
1645	9062
1646	1
1647	314
1648	1096
1649	2973
1650	98
1651	75
1652	86
1653	5124
1654	204
1655	4642
1656	269
1657	2336
1658	52
1659	7531
1660	278
1661	914
1662	3908
1663	20
1664	9142
1665	419
1666	3832
1667	666
1668	9
1669	943
1670	1552
1671	90
1672	65
1673	162
1674	9879
1675	709
1676	267
1677	2298
1678	1
1679	1170
1680	296
1681	897
1682	348
1683	3516
1684	849
1685	1153
1686	4859
1687	5
1688	30
1689	5577
1690	3267
1691	1
1692	138
1693	769
1694	79
1695	35
1696	959
1697	1
1698	6877
1699	3225
1700	3164
1701	80
1702	5
1703	1
1704	5067
1705	26
1706	486
1707	3043
1708	7177
1709	1
1710	15
1711	19
1712	1976
1713	75
1714	2084
1715	2746
1716	43
1717	5085
1718	1
1719	5087
1720	115
1721	1025
1722	9714
1723	252
1724	9567
1725	6395
1726	6782
1727	117
1728	205
1729	29
1730	373
1731	4997
1732	1068
1733	1093
1734	291
1735	1
1736	426
1737	1
1738	271
1739	1
1740	2270
1741	332
1742	382
1743	58
1744	353
1745	83
1746	1020
1747	100
1748	21
1749	3577
1750	253
1751	694
1752	9
1753	19
1754	36
1755	22
1756	266
1757	1
1758	1
1759	476
1760	3955
1761	831
1762	24
1763	23
1764	9996
1765	9687
1766	38
1767	1040
1768	8750
1769	3598
1770	141
1771	1292
1772	213
1773	7641
1774	272
1775	1119
1776	243
1777	28
1778	2757
1779	5029
1780	84
1781	4712
1782	1114
1783	1
1784	226
1785	1
1786	413
1787	251
1788	663
1789	1
1790	1729
1791	785
1792	127
1793	365
1794	2
1795	61
1796	1
1797	473
1798	150
1799	918
1800	3503
1801	12
1802	29
1803	508
1804	202
1805	96
1806	2062
1807	175
1808	4915
1809	135
1810	564
1811	92
1812	144
1813	5883
1814	1708
1815	2490
1816	1149
1817	9464
1818	1
1819	184
1820	1
1821	8036
1822	7
1823	71
1824	3
1825	8
1826	7163
1827	82
1828	643
1829	981
1830	7658
1831	3191
1832	393
1833	55
1834	8498
1835	1138
1836	18
1837	148
1838	239
1839	7605
1840	9352
1841	369
1842	2027
1843	3
1844	102
1845	5073
1846	2257
1847	408
1848	319
1849	1
1850	446
1851	16
1852	3083
1853	143
1854	3092
1855	6131
1856	14
1857	471
1858	1
1859	1044
1860	17
1861	2446
1862	7996
1863	1193
1864	37
1865	1
1866	27
1867	86
1868	194
1869	458
1870	56
1871	1554
1872	1
1873	1
1874	4364
1875	2928
1876	196
1877	1
1878	2
1879	72
1880	1832
1881	246
1882	116
1883	123
1884	323
1885	246
1886	13
1887	365
1888	1421
1889	2789
1890	55
1891	1577
1892	166
1893	1
1894	99
1895	521
1896	1
1897	9509
1898	11
1899	218
1900	2378
1901	49
1902	436
1903	825
1904	113
1905	2323
1906	1990
1907	51
1908	3467
1909	1
1910	751
1911	1
1912	403
1913	2872
1914	2
1915	645
1916	4820
1917	1542
1918	1260
1919	18
1920	376
1921	5841
1922	405
1923	2
1924	2452
1925	748
1926	1752
1927	1658
1928	2521
1929	679
1930	1621
1931	2019
1932	1970
1933	1990
1934	161
1935	5418
1936	150
1937	660
1938	1
1939	357
1940	1
1941	1182
1942	58
1943	55
1944	1
1945	20
1946	1
1947	4001
1948	27
1949	141
1950	3
1951	776
1952	2226
1953	9608
1954	9191
1955	11
1956	1052
1957	1133
1958	2448
1959	9
1960	9684
1961	5784
1962	4327
1963	2751
1964	5195
1965	24
1966	634
1967	8681
1968	582
1969	9710
1970	3075
1971	4345
1972	1569
1973	104
1974	1713
1975	164
1976	2380
1977	1030
1978	1
1979	4507
1980	18
1981	3219
1982	235
1983	40
1984	2356
1985	324
1986	2
1987	9605
1988	747
1989	2
1990	1
1991	2
1992	859
1993	1379
1994	233
1995	6784
1996	1323
1997	65
1998	4
1999	24
2000	1
2001	1373
2002	43
2003	74
2004	9319
2005	194
2006	179
2007	2309
2008	4
2009	9862
2010	492
2011	232
2012	12
2013	1
2014	335
2015	1
2016	496
2017	1
2018	1
2019	16
2020	1
2021	4880
2022	732
2023	73
2024	1
2025	350
2026	12
2027	1
2028	1
2029	223
2030	5902
2031	196
2032	9349
2033	4107
2034	93
2035	492
2036	1921
2037	9
2038	284
2039	30
2040	223
2041	881
2042	2936
2043	1
2044	101
2045	9786
2046	7926
2047	4
2048	1
2049	9873
2050	1389
2051	7659
2052	2607
2053	1
2054	2666
2055	542
2056	857
2057	151
2058	198
2059	254
2060	135
2061	1
2062	9496
2063	60
2064	94
2065	18
2066	888
2067	9
2068	1
2069	127
2070	3924
2071	1684
2072	1
2073	151
2074	14
2075	1693
2076	120
2077	15
2078	202
2079	7
2080	224
2081	538
2082	484
2083	9373
2084	409
2085	2
2086	1538
2087	1
2088	1
2089	1
2090	29
2091	211
2092	1013
2093	90
2094	1
2095	1
2096	89
2097	15
2098	433
2099	366
2100	36
2101	684
2102	1
2103	306
2104	1
2105	2
2106	367
2107	1172
2108	1
2109	2492
2110	1
2111	1823
2112	116
2113	478
2114	1232
2115	9329
2116	2
2117	74
2118	975
2119	222
2120	1
2121	1
2122	731
2123	197
2124	301
2125	43
2126	53
2127	192
2128	564
2129	3
2130	35
2131	7721
2132	1106
2133	394
2134	317
2135	2636
2136	351
2137	214
2138	1070
2139	149
2140	7552
2141	359
2142	2401
2143	2306
2144	203
2145	29
2146	120
2147	172
2148	353
2149	203
2150	223
2151	8372
2152	6203
2153	2600
2154	6
2155	789
2156	524
2157	33
2158	1
2159	207
2160	243
2161	977
2162	660
2163	589
2164	64
2165	12
2166	9476
2167	92
2168	4584
2169	7031
2170	152
2171	543
2172	22
2173	989
2174	46
2175	731
2176	204
2177	4326
2178	52
2179	1061
2180	624
2181	150
2182	1480
2183	199
2184	75
2185	35
2186	1543
2187	12
2188	20
2189	233
2190	2
2191	2383
2192	106
2193	152
2194	204
2195	426
2196	2054
2197	270
2198	236
2199	549
2200	1
2201	7
2202	244
2203	888
2204	1058
2205	43
2206	1
2207	169
2208	166
2209	831
2210	1
2211	67
2212	9
2213	83
2214	4373
2215	7969
2216	136
2217	9963
2218	324
2219	3975
2220	6
2221	675
2222	14
2223	83
2224	258
2225	143
2226	645
2227	227
2228	1
2229	1
2230	4992
2231	1984
2232	184
2233	11
2234	335
2235	1533
2236	12
2237	1407
2238	957
2239	352
2240	1805
2241	9905
2242	6
2243	3502
2244	29
2245	79
2246	544
2247	24
2248	2216
2249	843
2250	61
2251	45
2252	917
2253	105
2254	24
2255	68
2256	12
2257	20
2258	35
2259	335
2260	9553
2261	4549
2262	33
2263	48
2264	5
2265	3
2266	3
2267	9027
2268	1
2269	9684
2270	4
2271	17
2272	8
2273	79
2274	279
2275	984
2276	448
2277	406
2278	8301
2279	1498
2280	2019
2281	1
2282	223
2283	333
2284	223
2285	223
2286	223
2287	3
2288	223
2289	8600
2290	1
2291	2027
2292	1264
2293	6274
2294	3694
2295	9870
2296	839
2297	131
2298	450
2299	526
2300	3829
2301	1
2302	150
2303	438
2304	7376
2305	1
2306	328
2307	30
2308	827
2309	46
2310	211
2311	1
2312	2396
2313	51
2314	1108
2315	4636
2316	114
2317	25
2318	5
2319	210
2320	257
2321	372
2322	252
2323	1
2324	1623
2325	6
2326	9
2327	25
2328	19
2329	1852
2330	3
2331	3
2332	50
2333	3506
2334	8426
2335	9410
2336	6223
2337	1
2338	50
2339	117
2340	9796
2341	119
2342	9923
2343	7246
2344	4
2345	397
2346	10
2347	287
2348	2
2349	1
2350	9
2351	170
2352	9829
2353	1039
2354	2259
2355	20
2356	5
2357	1
2358	1
2359	9
2360	1
2361	7
2362	332
2363	18
2364	28
2365	134
2366	65
2367	321
2368	902
2369	1
2370	40
2371	3
2372	620
2373	417
2374	100
2375	5
2376	1192
2377	112
2378	33
2379	141
2380	3
2381	631
2382	210
2383	1
2384	13
2385	49
2386	2474
2387	1806
2388	1
2389	3
2390	227
2391	1
2392	2
2393	17
2394	58
2395	1812
2396	48
2397	18
2398	1
2399	303
2400	372
2401	67
2402	597
2403	1
2404	1501
2405	246
2406	4435
2407	4
2408	1612
2409	13
2410	9115
2411	24
2412	9943
2413	2
2414	198
2415	47
2416	117
2417	113
2418	51
2419	279
2420	7870
2421	295
2422	109
2423	121
2424	63
2425	1803
2426	537
2427	23
2428	1
2429	3
2430	107
2431	7285
2432	7327
2433	181
2434	16
2435	207
2436	248
2437	1133
2438	1231
2439	1305
2440	9133
2441	9337
2442	28
2443	2028
2444	187
2445	269
2446	1458
2447	9986
2448	731
2449	162
2450	1
2451	45
2452	1
2453	177
2454	16
2455	680
2456	3
2457	1986
2458	9181
2459	1
2460	3715
2461	9
2462	328
2463	7199
2464	42
2465	9013
2466	205
2467	8675
2468	452
2469	298
2470	1
2471	8252
2472	14
2473	749
2474	4152
2475	7882
2476	12
2477	6386
2478	370
2479	1
2480	1
2481	40
2482	6
2483	3191
2484	85
2485	174
2486	1
2487	4628
2488	1
2489	1
2490	3365
2491	2692
2492	8368
2493	66
2494	120
2495	122
2496	2
2497	480
2498	2091
2499	2907
2500	31
2501	2
2502	1303
2503	14
2504	2
2505	9960
2506	1051
2507	182
2508	23
2509	1120
2510	3
2511	345
2512	1
2513	104
2514	4203
2515	66
2516	1767
2517	56
2518	164
2519	232
2520	243
2521	331
2522	34
2523	1
2524	18
2525	19
2526	1369
2527	1
2528	1
2529	59
2530	56
2531	346
2532	66
2533	233
2534	1
2535	5495
2536	1126
2537	574
2538	7926
2539	1
2540	11
2541	2
2542	17
2543	446
2544	680
2545	772
2546	1259
2547	6183
2548	324
2549	9721
2550	893
2551	1
2552	679
2553	74
2554	373
2555	906
2556	3
2557	25
2558	205
2559	4123
2560	9992
2561	8430
2562	9103
2563	1522
2564	247
2565	2408
2566	146
2567	3153
2568	451
2569	4145
2570	25
2571	21
2572	4925
2573	9111
2574	6906
2575	1552
2576	1
2577	343
2578	1
2579	249
2580	8754
2581	5721
2582	249
2583	453
2584	9177
2585	9036
2586	192
2587	1
2588	72
2589	653
2590	47
2591	36
2592	1151
2593	130
2594	1061
2595	81
2596	91
2597	2803
2598	7921
2599	7
2600	8080
2601	158
2602	3513
2603	4526
2604	2074
2605	6588
2606	996
2607	948
2608	1
2609	1003
2610	84
2611	100
2612	205
2613	64
2614	718
2615	1937
2616	173
2617	327
2618	204
2619	5527
2620	5184
2621	1
2622	5933
2623	8563
2624	292
2625	179
2626	6568
2627	153
2628	232
2629	9064
2630	454
2631	2239
2632	1282
2633	5699
2634	2151
2635	4613
2636	1136
2637	475
2638	278
2639	1304
2640	1265
2641	9601
2642	68
2643	8511
2644	408
2645	1
2646	2518
2647	132
2648	114
2649	19
2650	1
2651	1722
2652	3497
2653	1089
2654	8792
2655	474
2656	6947
2657	438
2658	2823
2659	1917
2660	378
2661	11
2662	1092
2663	126
2664	122
2665	161
2666	118
2667	14
2668	1
2669	1046
2670	1097
2671	87
2672	477
2673	7867
2674	1662
2675	242
2676	398
2677	8
2678	844
2679	230
2680	5933
2681	167
2682	998
2683	20
2684	560
2685	1
2686	9003
2687	8965
2688	5047
2689	4534
2690	32
2691	3578
2692	6520
2693	115
2694	238
2695	2745
2696	1
2697	5394
2698	286
2699	307
2700	1
2701	4
2702	3587
2703	584
2704	954
2705	3148
2706	17
2707	35
2708	7710
2709	3371
2710	353
2711	835
2712	1601
2713	537
2714	82
2715	314
2716	2868
2717	263
2718	3386
2719	333
2720	164
2721	4384
2722	1878
2723	2286
2724	464
2725	5663
2726	654
2727	415
2728	43
2729	1606
2730	3511
2731	1527
2732	29
2733	1257
2734	304
2735	8391
2736	809
2737	905
2738	899
2739	157
2740	68
2741	92
2742	18
2743	184
2744	150
2745	19
2746	131
2747	151
2748	17
2749	168
2750	25
2751	408
2752	6826
2753	6376
2754	1531
2755	264
2756	309
2757	191
2758	85
2759	7608
2760	107
2761	34
2762	1
2763	28
2764	1888
2765	1949
2766	2246
2767	87
2768	2714
2769	307
2770	9875
2771	9803
2772	6743
2773	198
2774	868
2775	5839
2776	42
2777	6
2778	2
2779	30
2780	1
2781	814
2782	3
2783	1
2784	67
2785	14
2786	4
2787	8296
2788	89
2789	2
2790	5
2791	1818
